age,annual_income,monthly_expenses,employment_status,contract_type,existing_debt,requested_amount,term_months,credit_score,num_dependents,has_property,previous_defaults,debt_to_income_ratio,loan_to_income_ratio,loan_approved,max_loan_amount
48,75173.31,1744.86,self_employed,contract,12935.64,210149.32,84,329,2,0,0,0.3129,2.7955,1,18987.65
22,109429.13,3022.06,self_employed,permanent,288.46,500000.0,60,651,5,0,2,0.3319,4.5692,1,82777.67
39,20753.02,1014.81,part_time,contract,6704.25,25424.16,48,414,2,0,0,0.6514,1.2251,0,351.82
55,84968.82,3010.99,employed,temporary,4174.7,225396.36,48,631,4,1,0,0.4351,2.6527,1,19852.12
38,59275.22,1922.74,employed,temporary,12091.07,169952.39,60,804,2,1,3,0.43,2.8672,1,44812.07
45,76050.5,3447.49,employed,freelance,10228.07,301978.15,24,453,0,1,3,0.5709,3.9708,0,1689.77
22,86163.99,2014.58,employed,permanent,11790.3,236083.19,48,834,3,1,0,0.3079,2.7399,1,178762.71
38,111219.69,3669.6,self_employed,temporary,21236.95,114967.58,48,668,0,1,0,0.4341,1.0337,1,39578.64
39,30410.52,966.79,self_employed,permanent,12128.0,173670.37,84,657,3,0,0,0.4613,5.7109,1,6842.37
51,44541.91,1382.46,self_employed,permanent,7276.0,124202.22,84,601,2,0,2,0.4051,2.7884,0,4172.51
26,61229.8,1825.12,employed,permanent,4465.59,146015.04,120,750,3,1,2,0.3723,2.3847,1,84445.69
60,5178.65,139.62,unemployed,permanent,1271.06,15313.12,24,606,0,1,0,0.3726,2.957,1,500.0
52,70249.04,1817.8,employed,temporary,6639.59,118810.53,24,362,3,0,2,0.3294,1.6913,0,2086.35
59,114747.36,4533.88,self_employed,temporary,4844.59,120624.64,24,575,2,1,0,0.4826,1.0512,1,9294.54
58,35678.45,1700.04,self_employed,temporary,716.05,46995.0,120,810,0,1,0,0.5758,1.3172,1,17339.73
37,59852.23,2135.22,employed,permanent,547.8,84786.76,24,834,3,1,0,0.4299,1.4166,1,45312.93
59,45582.61,1345.79,employed,permanent,7861.44,72348.9,60,686,3,1,0,0.3888,1.5872,1,30412.72
20,84175.92,2144.42,employed,freelance,14368.01,236515.91,60,757,2,1,3,0.3398,2.8098,0,16026.14
30,53689.47,2418.49,retired,permanent,3984.73,211077.25,36,707,1,1,0,0.5554,3.9314,1,15784.7
47,23010.14,1131.37,part_time,temporary,7216.16,91094.45,120,685,1,1,0,0.6527,3.9589,0,909.83
44,34880.98,1081.9,self_employed,contract,1803.63,17459.21,36,689,2,1,0,0.3825,0.5005,1,22131.98
69,78191.21,2292.52,employed,contract,28627.9,435154.97,120,528,3,0,1,0.4251,5.5653,0,2462.54
42,73342.77,2814.67,employed,temporary,17237.78,368595.79,36,526,2,1,0,0.5075,5.0257,0,1610.55
50,4256.05,184.91,unemployed,contract,47.01,24692.15,48,626,0,0,0,0.5236,5.8017,0,222.76
49,10648.89,363.3,unemployed,permanent,4101.84,26408.45,24,634,1,0,0,0.4864,2.4799,1,500.0
61,88670.75,3476.82,employed,freelance,10922.15,368550.75,60,576,2,1,0,0.4952,4.1564,1,7980.37
54,65681.96,2741.08,employed,permanent,11822.09,93538.61,60,529,2,0,0,0.5368,1.4241,0,1278.06
26,6788.73,331.63,unemployed,permanent,771.93,33900.76,24,456,1,0,0,0.6089,4.9937,0,127.73
35,51363.24,1317.31,employed,permanent,14965.63,71267.65,36,312,0,0,0,0.366,1.3875,1,10324.01
45,67147.83,3352.27,employed,contract,13044.95,153964.69,84,802,0,0,0,0.6379,2.2929,1,30216.52
67,59180.33,1909.82,employed,permanent,3133.55,189352.89,120,496,1,0,0,0.3978,3.1996,1,9072.34
68,53708.15,2251.8,self_employed,permanent,2238.64,202475.65,48,402,1,0,0,0.5115,3.7699,0,615.75
21,20485.85,768.81,retired,permanent,5943.97,73298.0,60,469,1,1,0,0.5084,3.578,0,200.09
20,17812.28,623.93,part_time,freelance,1689.18,18908.24,12,408,3,1,0,0.4393,1.0615,0,207.22
67,43796.19,1804.13,self_employed,contract,2413.93,123471.01,48,675,1,1,2,0.5053,2.8192,0,4147.9
31,76493.99,2476.58,self_employed,temporary,15281.28,426530.56,48,425,1,0,0,0.4285,5.576,0,903.81
24,68091.85,1669.04,employed,temporary,21864.71,360752.45,36,684,1,1,0,0.3584,5.298,1,57850.84
56,82814.31,2906.18,self_employed,permanent,9234.88,310496.47,24,447,2,0,0,0.4434,3.7493,1,6327.84
51,56349.96,2031.75,employed,permanent,6230.76,205552.55,120,300,0,0,1,0.4548,3.6478,0,1974.17
28,65016.82,1737.39,self_employed,freelance,21686.52,72442.62,120,306,4,1,1,0.3874,1.1142,0,2940.88
60,80883.11,3892.28,employed,permanent,4782.9,129528.4,12,462,0,1,1,0.5893,1.6014,0,3338.65
54,61192.8,1680.85,employed,permanent,15095.72,115624.93,36,735,2,1,1,0.379,1.8895,1,62196.36
38,89327.53,2927.19,employed,permanent,34123.6,284515.02,24,733,2,1,0,0.4696,3.1851,1,37517.56
67,59178.95,1500.31,employed,permanent,19914.97,267634.33,120,624,0,1,0,0.3715,4.5225,1,27376.18
35,70726.95,2578.76,employed,permanent,1748.8,214584.82,12,456,5,1,0,0.4425,3.034,1,7320.24
22,37769.96,1125.78,employed,temporary,4833.21,45072.24,84,413,0,1,0,0.3833,1.1933,1,7933.96
39,27026.82,948.74,part_time,permanent,1539.17,78821.53,84,411,1,0,0,0.4326,2.9164,0,578.07
43,81828.45,2240.84,employed,temporary,31069.96,114108.37,60,754,1,1,1,0.4046,1.3945,1,84309.49
52,114533.49,2565.75,self_employed,permanent,45169.33,500000.0,12,372,3,0,1,0.3477,4.3655,0,9661.9
43,54900.86,2391.52,retired,permanent,5160.53,77726.15,36,492,0,1,3,0.5415,1.4158,0,905.49
30,18490.11,730.95,part_time,permanent,4953.12,58316.64,12,774,2,1,0,0.528,3.1539,1,5990.8
68,79660.16,2451.27,self_employed,contract,26817.81,343635.99,12,572,0,0,1,0.4366,4.3138,0,1832.78
27,34676.57,770.46,retired,permanent,3241.29,60860.48,12,393,2,0,1,0.2853,1.7551,0,3897.87
55,66009.96,3041.69,employed,temporary,4955.52,60608.07,60,814,2,0,1,0.568,0.9182,1,29704.48
57,43659.91,1125.8,employed,contract,195.79,157094.78,84,519,0,0,0,0.3103,3.5981,0,5857.84
59,82088.23,3938.59,employed,temporary,13526.91,65515.82,84,304,0,1,0,0.6087,0.7981,0,1860.72
39,111409.05,3876.18,self_employed,permanent,40082.19,415859.63,24,493,0,0,0,0.4895,3.7327,0,2226.46
54,67717.86,2083.09,self_employed,permanent,24459.14,314498.13,12,353,3,1,0,0.4414,4.6442,0,1160.64
67,50423.64,2141.39,employed,permanent,2576.51,116541.03,120,508,4,1,0,0.5198,2.3112,0,472.21
44,42745.84,1983.74,employed,temporary,3494.09,136184.9,48,796,1,0,1,0.5732,3.1859,1,19235.63
54,89957.66,2846.78,self_employed,permanent,14682.79,500000.0,120,754,3,0,0,0.4124,5.5582,1,63830.36
44,52172.75,1706.79,employed,contract,16290.93,161271.12,36,379,1,1,0,0.455,3.0911,1,4695.55
48,111406.16,3728.44,self_employed,contract,27265.61,500000.0,48,307,1,1,1,0.4506,4.4881,0,1374.69
37,88746.19,4236.25,self_employed,permanent,18240.88,121006.61,120,390,1,0,1,0.6139,1.3635,0,1683.47
65,7748.22,317.93,unemployed,permanent,1834.57,34085.48,24,645,3,1,0,0.5397,4.3991,0,208.55
37,6712.83,188.34,unemployed,temporary,258.31,27451.46,36,650,0,0,0,0.3444,4.0894,0,313.69
21,19693.72,516.55,retired,permanent,3762.79,104330.96,24,509,1,1,3,0.353,5.2977,0,1731.66
54,86255.73,2376.55,employed,permanent,34228.46,86983.53,120,557,3,1,1,0.41,1.0084,0,6418.62
35,7535.25,214.91,unemployed,freelance,266.59,15380.47,36,340,4,0,1,0.3493,2.0411,0,144.65
60,119435.89,3290.1,self_employed,permanent,24806.68,146546.13,84,603,0,0,1,0.3721,1.227,1,41244.8
55,64554.6,2584.75,employed,freelance,7634.21,363573.0,84,540,2,0,3,0.5041,5.632,0,1848.42
52,74056.1,1793.25,employed,contract,15993.55,210800.27,48,833,0,0,0,0.3338,2.8465,1,110773.11
23,38091.53,1223.93,employed,contract,8743.05,209707.67,48,544,0,0,1,0.4315,5.5054,0,1621.49
52,69745.49,2724.54,employed,permanent,16110.45,147807.33,120,603,0,0,1,0.515,2.1192,0,2338.71
33,97641.71,2862.54,self_employed,permanent,33284.45,116684.24,60,834,1,0,0,0.42,1.195,1,63271.83
40,46805.03,1064.21,retired,temporary,7296.86,99739.41,120,410,1,1,2,0.304,2.131,0,3663.36
67,77356.14,1796.2,employed,permanent,15977.27,292751.14,120,429,0,0,0,0.3199,3.7845,1,20897.76
39,47445.54,1162.77,employed,permanent,207.4,244286.61,120,661,0,0,0,0.295,5.1488,1,48631.68
27,34434.16,1556.84,part_time,permanent,10875.0,90205.41,24,559,1,1,0,0.6057,2.6196,0,819.21
26,89735.02,3591.29,employed,permanent,9314.05,496364.56,48,830,0,1,0,0.501,5.5314,1,48456.91
22,39157.77,889.48,employed,permanent,12789.79,72178.59,36,513,0,1,0,0.3379,1.8433,1,11425.45
36,113962.41,3674.09,self_employed,contract,12109.13,491687.83,12,352,3,1,3,0.4081,4.3145,0,6939.07
52,52497.67,1520.27,self_employed,permanent,226.55,238676.64,120,489,1,0,0,0.3484,4.5464,1,10744.17
67,72910.62,2748.21,employed,permanent,4515.54,146316.74,12,790,3,1,0,0.4647,2.0068,1,39371.73
31,53596.1,1933.85,employed,temporary,21131.5,34748.19,12,443,1,1,0,0.5118,0.6483,0,1463.43
41,88226.49,3076.12,employed,freelance,11285.98,221343.09,60,479,0,1,1,0.444,2.5088,0,2894.67
41,34642.87,1039.52,self_employed,permanent,1507.99,25932.92,120,818,1,1,0,0.3688,0.7486,1,44178.8
65,72285.95,1796.49,self_employed,permanent,3433.84,394258.11,48,367,3,1,0,0.3077,5.4541,1,22518.95
49,58542.63,2487.24,employed,temporary,7267.31,336291.64,24,407,0,1,0,0.5347,5.7444,0,1166.43
57,55972.23,2602.47,self_employed,freelance,842.83,254370.81,24,484,3,0,0,0.561,4.5446,0,1111.12
57,41884.76,2026.01,retired,contract,8569.43,188345.93,120,450,2,1,3,0.6214,4.4968,0,468.47
64,42208.07,951.5,employed,temporary,3608.64,77025.92,120,774,5,1,1,0.2876,1.8249,1,96821.94
27,74416.43,3156.3,employed,permanent,15458.1,67465.24,60,401,4,0,1,0.5505,0.9066,0,998.31
46,118156.25,4965.28,self_employed,temporary,6652.87,500000.0,36,438,3,1,1,0.5155,4.2317,0,1881.61
46,79250.73,3840.28,employed,permanent,13626.6,283352.32,84,687,0,0,0,0.6159,3.5754,0,5447.39
53,82300.92,2321.71,employed,temporary,19683.64,349692.61,120,788,0,0,0,0.3864,4.249,1,84144.46
40,59165.49,2513.36,self_employed,contract,1467.3,283285.9,48,357,1,0,0,0.5147,4.788,0,463.47
49,30020.8,673.26,retired,freelance,4788.31,82613.89,48,387,2,0,0,0.301,2.7519,1,6272.85
52,37130.79,1457.19,retired,permanent,4493.18,48084.6,36,421,2,1,0,0.4951,1.295,1,2339.24
47,29344.03,911.61,self_employed,permanent,2821.25,142984.73,36,543,0,0,3,0.392,4.8727,0,1969.27
66,11344.3,490.75,unemployed,temporary,2743.21,33984.24,48,366,2,1,0,0.5675,2.9957,0,245.98
52,42908.18,1974.34,employed,contract,10101.31,216604.07,48,593,0,0,2,0.5992,5.0481,0,467.58
24,110786.24,3486.88,self_employed,contract,27949.14,322093.85,12,429,1,1,3,0.4281,2.9073,0,2707.32
67,39597.02,1431.94,employed,permanent,2516.51,67061.13,120,339,2,1,1,0.4467,1.6936,0,1338.17
38,80244.37,1946.54,employed,permanent,9170.62,115594.23,120,511,3,1,0,0.3139,1.4405,1,26880.26
23,1823.55,60.16,unemployed,temporary,152.94,8372.96,120,355,2,1,1,0.4127,4.5916,0,82.46
54,28622.5,897.51,self_employed,permanent,6188.23,104812.45,24,590,4,0,0,0.4195,3.6619,1,3110.55
68,74571.92,1951.88,employed,contract,13753.02,203232.04,12,651,5,1,0,0.351,2.7253,1,66667.3
36,18446.1,865.53,part_time,permanent,2437.05,59150.04,12,421,1,1,0,0.5895,3.2066,0,231.5
63,74297.29,1868.77,employed,contract,23359.51,261750.27,24,394,0,0,0,0.3647,3.523,1,15078.64
47,65529.69,2580.28,employed,temporary,2463.23,119053.71,60,727,0,0,0,0.48,1.8168,1,22935.39
49,40984.41,1917.9,employed,contract,15982.23,105736.12,84,748,3,1,0,0.6395,2.5799,1,17213.45
48,11185.56,530.56,unemployed,permanent,521.44,23582.1,60,643,1,1,2,0.5785,2.1083,0,193.51
65,5427.77,238.66,unemployed,contract,1678.42,14309.4,60,847,1,1,0,0.5895,2.6363,1,586.2
25,75394.6,1958.06,employed,permanent,11105.03,245265.58,60,302,0,1,0,0.3411,3.2531,0,4145.51
54,72596.95,3243.27,self_employed,temporary,25126.16,105517.23,36,329,0,1,0,0.6053,1.4535,1,5880.35
60,68239.88,1972.12,employed,permanent,2024.54,181813.75,12,554,0,1,0,0.3527,2.6643,1,18093.12
56,3633.28,173.44,unemployed,permanent,544.59,9519.99,36,344,1,0,1,0.6028,2.6202,0,119.75
43,46019.82,1910.51,employed,permanent,6174.82,95400.05,120,476,2,1,0,0.525,2.073,1,4141.78
48,64841.36,2835.96,employed,permanent,25759.06,388511.91,36,521,1,1,2,0.6043,5.9917,0,2625.78
68,22125.04,515.81,part_time,freelance,8722.12,20022.08,24,421,4,1,1,0.3586,0.905,0,1359.35
65,56456.23,2135.78,employed,permanent,4286.25,227870.4,60,574,2,0,0,0.4692,4.0362,1,4234.22
50,71991.2,3224.0,employed,contract,18140.26,105064.85,48,611,3,1,0,0.5878,1.4594,1,12958.42
54,90598.13,4164.17,self_employed,freelance,19406.82,463625.23,60,717,0,0,0,0.5944,5.1174,0,10156.17
52,13056.16,282.91,part_time,permanent,806.21,72175.51,12,628,1,1,0,0.2724,5.5281,1,6418.62
40,53630.95,2586.38,employed,temporary,3599.27,145239.53,36,402,0,0,0,0.5921,2.7081,0,982.28
51,57647.05,1273.85,employed,permanent,22810.98,289914.59,12,581,3,1,1,0.3443,5.0291,1,16156.16
42,40329.07,1563.03,employed,permanent,7303.27,75596.92,36,544,0,0,0,0.5013,1.8745,0,557.41
52,47410.58,1946.54,self_employed,permanent,2385.72,60229.3,36,432,3,1,0,0.5027,1.2704,0,1656.11
22,37840.3,906.81,employed,freelance,3251.09,84661.26,36,640,4,0,0,0.3048,2.2373,1,22159.28
37,119643.0,2660.1,self_employed,permanent,12842.39,284655.47,48,321,1,1,0,0.2883,2.3792,1,41032.05
44,28940.82,1265.48,part_time,temporary,5914.55,77719.6,120,449,1,1,3,0.5656,2.6855,0,539.87
61,39809.76,1276.02,employed,temporary,5343.24,101565.61,60,466,2,1,1,0.4115,2.5513,0,2235.87
50,36113.72,865.19,employed,contract,6572.87,99720.62,36,644,2,1,0,0.3239,2.7613,1,22894.65
22,74560.83,3211.92,employed,permanent,4965.74,328454.14,24,760,2,0,1,0.5303,4.4052,1,33552.37
59,59155.57,2697.53,employed,temporary,7731.13,109478.67,84,559,0,0,0,0.5733,1.8507,0,1079.03
65,47111.48,1788.61,retired,temporary,1325.09,28368.92,84,499,3,0,0,0.4612,0.6022,1,2473.35
43,85791.18,2190.77,employed,temporary,30531.72,273952.09,36,304,0,0,0,0.3776,3.1932,1,15751.26
69,67961.52,1446.04,employed,freelance,5403.01,201546.81,60,599,1,0,0,0.2712,2.9656,1,23324.39
51,42775.3,1765.48,self_employed,contract,12950.65,35518.79,60,835,0,0,0,0.5558,0.8304,1,17324.0
66,78020.67,2877.33,employed,permanent,10908.91,96426.35,120,535,4,1,0,0.4705,1.2359,1,7021.86
41,115802.12,4610.65,self_employed,permanent,21974.49,382675.62,120,839,1,1,0,0.5157,3.3046,1,56279.83
42,66912.72,2981.04,employed,permanent,7795.63,119849.33,48,451,1,1,0,0.5579,1.7911,1,6022.14
21,43233.91,1448.26,retired,permanent,12043.95,230297.99,36,545,0,0,0,0.4577,5.3268,1,2269.78
46,19761.92,483.48,part_time,permanent,6675.94,28716.22,24,304,3,1,0,0.3611,1.4531,1,2964.53
61,61245.13,2955.05,self_employed,permanent,7013.06,37400.84,48,312,0,1,0,0.6019,0.6107,0,1486.9
21,28897.05,1061.59,part_time,permanent,2799.75,85581.52,48,764,1,1,0,0.4602,2.9616,1,9362.64
45,86027.41,3336.09,employed,freelance,23449.02,500000.0,36,585,5,1,0,0.5199,5.8121,0,2296.39
36,69594.36,3344.55,employed,permanent,5432.62,277423.92,36,638,0,0,1,0.5923,3.9863,0,4482.19
59,100035.55,4802.16,self_employed,freelance,25602.69,244803.34,48,513,2,1,0,0.6272,2.4472,0,1907.21
52,41305.33,1549.75,self_employed,permanent,1560.15,24484.73,48,412,0,1,2,0.4578,0.5928,0,1090.55
28,46657.75,1377.04,employed,temporary,11573.68,147775.19,48,637,1,1,0,0.4038,3.1672,1,16158.51
62,64261.91,3207.69,employed,contract,13197.0,105104.4,12,389,1,0,0,0.6401,1.6356,1,4819.64
67,44710.48,1819.29,employed,permanent,2037.11,181642.92,48,775,4,0,0,0.4974,4.0626,1,20119.72
58,69924.73,2289.76,employed,permanent,18155.36,259179.28,60,329,0,1,0,0.4449,3.7065,1,6935.13
48,51040.93,1896.78,employed,permanent,9117.08,99972.63,84,839,1,1,1,0.4817,1.9587,1,27562.1
61,9498.39,313.08,unemployed,permanent,824.9,8347.71,24,767,3,1,3,0.4129,0.8789,0,351.04
45,79446.07,3713.49,employed,freelance,11229.99,369631.23,24,687,4,0,1,0.5892,4.6526,0,2141.39
54,60508.31,2112.12,employed,contract,11910.51,225094.09,84,656,1,1,0,0.4582,3.7201,1,18152.49
69,42177.01,1891.76,self_employed,permanent,1544.59,216439.52,36,845,0,0,0,0.5456,5.1317,1,17081.69
44,86443.62,3919.22,self_employed,permanent,33111.69,166741.11,120,758,1,0,0,0.6207,1.9289,1,35009.67
43,54733.12,2456.22,retired,permanent,14571.32,223899.04,48,770,2,1,0,0.5918,4.0907,1,20689.12
32,84146.14,3525.48,self_employed,permanent,3451.17,96998.85,24,526,0,1,0,0.511,1.1527,0,1927.4
26,36967.61,1691.91,employed,temporary,12167.7,77815.14,24,490,3,1,0,0.615,2.105,0,418.92
55,18639.88,598.85,retired,permanent,2404.95,76627.9,60,301,1,0,1,0.4113,4.111,0,266.19
64,55434.39,1340.27,self_employed,temporary,13233.29,279427.97,60,417,0,0,0,0.3379,5.0407,0,5370.42
39,45768.11,2078.1,employed,permanent,5073.72,103668.9,12,607,2,0,1,0.567,2.2651,0,2534.01
20,102239.86,3615.53,self_employed,permanent,29993.33,500000.0,84,314,2,1,0,0.483,4.8905,1,8281.43
27,31430.53,771.57,part_time,temporary,9089.82,132876.92,12,723,2,0,0,0.3524,4.2276,1,19484.41
65,49224.03,1191.05,employed,permanent,10869.52,119009.49,24,778,2,0,0,0.3345,2.4177,1,73319.19
35,52910.46,1348.05,employed,freelance,5098.99,281493.34,36,395,0,1,0,0.325,5.3202,1,16666.79
33,47993.58,2051.09,employed,contract,4870.46,158415.28,24,354,2,1,3,0.5331,3.3008,0,2063.93
31,84961.04,3531.55,employed,permanent,13011.37,345397.0,36,577,3,1,0,0.5294,4.0654,1,7646.49
42,62645.71,1677.53,employed,permanent,3633.76,202093.33,120,712,1,0,1,0.3329,3.226,0,31474.13
34,87333.02,3976.73,self_employed,contract,11795.4,261122.22,24,544,1,0,0,0.5734,2.99,0,2052.91
47,57851.51,1679.88,employed,freelance,15836.38,298738.11,60,695,3,0,1,0.4032,5.1639,0,2841.6
53,26513.33,1165.58,part_time,contract,8811.39,56231.44,48,770,0,1,1,0.594,2.1209,1,8590.32
21,4630.26,162.48,unemployed,permanent,615.98,3247.95,24,337,1,1,0,0.4477,0.7015,0,130.82
51,57269.45,2415.06,self_employed,freelance,5351.03,305750.4,12,439,3,0,0,0.5247,5.3388,0,1736.54
42,41475.76,1325.45,retired,permanent,13813.79,208939.61,120,482,1,1,1,0.4501,5.0376,0,859.98
41,67508.41,2089.94,employed,contract,24052.01,169856.74,120,512,3,1,3,0.4428,2.5161,0,1227.67
44,51144.04,2320.56,employed,freelance,8388.06,77737.98,36,425,0,1,1,0.5773,1.52,0,561.32
41,39188.1,856.77,self_employed,permanent,421.73,165194.89,36,439,1,0,2,0.2645,4.2154,0,4012.21
41,31637.34,1558.56,retired,freelance,8794.69,29523.49,24,778,3,1,1,0.6468,0.9332,0,3907.5
68,33362.31,1325.77,retired,permanent,10462.86,94437.06,36,820,0,1,1,0.5396,2.8307,1,12610.95
61,69577.64,2327.19,employed,freelance,501.63,67646.36,12,762,3,0,2,0.4028,0.9722,1,60866.52
25,33034.16,1293.34,part_time,permanent,7862.54,125150.02,60,331,1,1,0,0.5174,3.7885,0,764.38
34,36990.16,903.05,employed,freelance,8705.54,24030.51,48,534,5,1,1,0.34,0.6496,1,10653.17
62,27015.46,967.87,retired,permanent,4092.39,107003.13,48,372,3,0,0,0.4602,3.9608,0,441.57
56,16455.47,815.62,part_time,contract,4935.11,69156.26,36,771,1,1,0,0.6548,4.2026,1,5331.57
52,62626.19,1734.45,employed,temporary,10726.09,199107.11,24,591,2,0,1,0.3666,3.1793,0,3169.6
27,5156.41,216.05,unemployed,permanent,1395.89,7541.46,36,587,2,1,3,0.5569,1.4625,0,87.2
63,75097.07,2517.25,employed,permanent,15533.6,79427.67,120,512,3,0,0,0.4436,1.0577,1,6353.21
63,48332.88,1926.71,employed,contract,4803.6,107449.21,12,466,1,1,0,0.4982,2.2231,1,4349.96
24,81477.34,2184.34,self_employed,permanent,19766.43,249209.59,84,348,5,1,1,0.3702,3.0586,0,6608.19
58,108966.44,3765.36,self_employed,temporary,32119.32,439368.57,24,520,0,1,0,0.4736,4.0321,0,3291.36
23,32945.59,1628.15,part_time,permanent,12834.36,16699.32,60,701,2,1,0,0.6709,0.5069,1,8302.29
25,116084.54,3079.63,self_employed,freelance,17649.91,500000.0,12,588,0,0,0,0.3488,4.3072,1,23695.18
64,77529.36,3054.37,employed,permanent,1999.41,342673.23,60,478,0,0,2,0.4779,4.4199,0,1644.1
51,51521.55,1938.32,retired,permanent,20360.72,151728.8,24,470,1,0,0,0.5305,2.945,1,2704.88
49,17394.21,649.05,part_time,permanent,4340.25,41550.17,60,303,1,1,0,0.4977,2.3887,1,939.29
66,45866.95,1778.46,employed,permanent,17364.32,235421.16,12,635,0,0,0,0.541,5.1327,0,3266.75
54,12149.23,431.08,part_time,permanent,504.57,58501.35,12,494,1,0,0,0.4341,4.8152,0,265.11
59,73876.44,1575.57,employed,permanent,10107.3,436463.37,36,763,4,0,0,0.2833,5.908,1,144081.22
35,52686.29,2480.79,retired,contract,2822.65,134119.24,84,766,1,1,0,0.5757,2.5456,1,19915.42
32,45281.44,2035.56,employed,contract,15133.24,248485.49,24,643,1,1,3,0.6063,5.4876,0,1982.16
69,70031.9,1814.75,employed,temporary,24660.83,68681.01,48,507,4,1,0,0.3814,0.9807,1,14950.41
61,76055.29,2501.24,employed,permanent,15250.96,210145.59,120,802,1,1,0,0.4348,2.7631,1,53555.09
49,113123.35,4899.11,self_employed,temporary,8443.81,346107.41,84,429,0,0,0,0.5346,3.0596,0,3283.65
38,70577.31,3487.82,employed,permanent,3588.69,206425.13,48,300,3,1,1,0.6032,2.9248,0,1785.79
36,88366.16,4292.37,employed,contract,20789.52,347989.48,60,786,0,1,0,0.63,3.938,1,47717.73
38,57743.95,2717.7,self_employed,permanent,11696.07,82928.58,48,747,0,1,0,0.6053,1.4361,1,21827.21
47,20048.36,510.28,part_time,permanent,5571.75,105564.38,48,622,1,0,0,0.361,5.2655,1,5016.1
45,64865.69,3081.48,employed,permanent,7918.99,229280.89,120,323,1,1,1,0.5945,3.5347,0,2646.62
56,56092.6,2605.76,employed,contract,9027.95,307003.35,12,676,2,0,0,0.5896,5.4732,1,14023.15
45,35078.42,1116.47,employed,permanent,299.73,18046.94,12,455,1,1,0,0.3836,0.5145,1,7349.63
42,75247.46,2433.52,employed,temporary,18364.69,298351.26,12,571,2,1,3,0.4369,3.9649,0,1107.56
28,45813.53,1568.99,retired,permanent,7754.28,126835.59,48,392,2,1,1,0.4448,2.7685,0,692.61
31,45638.06,1824.23,retired,contract,16790.51,149603.61,60,823,0,0,0,0.5532,3.278,1,14375.99
20,57776.96,1643.24,self_employed,freelance,14832.18,265249.68,24,420,0,1,1,0.3926,4.5909,0,1666.33
20,63725.92,1370.28,employed,permanent,10162.87,111477.96,120,751,0,0,0,0.2899,1.7493,1,120499.34
66,31319.02,781.49,retired,permanent,3302.14,50954.38,36,621,2,0,0,0.3205,1.6269,1,11805.7
53,26523.46,893.05,self_employed,freelance,9604.52,115815.83,60,330,3,1,0,0.4765,4.3665,0,883.66
51,38810.61,1127.77,retired,temporary,252.5,130695.18,120,733,1,0,1,0.35,3.3675,1,28525.8
67,36757.26,1585.4,self_employed,permanent,4806.56,65612.26,120,428,5,1,0,0.5437,1.785,0,1250.18
44,20961.53,501.93,retired,temporary,7910.93,66282.51,12,752,0,1,0,0.3628,3.1621,1,21741.97
59,96772.41,4605.66,self_employed,temporary,25316.94,292985.36,60,735,4,1,0,0.6234,3.0276,1,36579.97
